CID;LID;NID;NAME;NCOMMENT;OFFICIALNAME
852;1;10207;Somogycsicsó;;
852;1;10208;Somogycsicsói elágazás;;
852;1;10209;Somogydöröcske;;
852;1;10210;Somogydöröcskei elágazás;;
852;1;10211;Somogyegres;;
852;1;10212;Somogyfajsz;;
852;1;10213;Somogyfajsz, Libickozmai elágazás;;
852;1;10214;Somogyfajsz, Osztopáni elágazás;;
852;1;10215;Somogygeszti;;
852;1;10216;Somogyhárságy;;
852;1;10217;Somogyhatvan;;
852;1;10218;Somogyi út;;
852;1;10219;Somogyjád;;
852;1;10220;Somogymeggyes;;
852;1;10221;Somogymeggyesi elágazás;;
852;1;10222;Somogysámson;;
852;1;10223;Somogysámson, Horvátkúti elágazás;;
852;1;10224;Somogysámson, Sávolyi elágazás;;
852;1;10225;Somogysámsoni elágazás;;
852;1;10226;Somogysárd;;
852;1;10227;Somogysárd, Mezőcsokonyai elágazás;;
852;1;10228;Somogysimonyi;;
852;1;10229;Somogyszentpál;;
852;1;10230;Somogyszentpáli elágazás;;
852;1;10231;Somogyszil;;
852;1;10232;Somogyszob;;
852;1;10233;Somogytúr;;
852;1;10234;Somogytúri elágazás;;
852;1;10235;Somogyudvarhely;;
852;1;10236;Somogyudvarhely vasútállomás elágazás;;
852;1;10237;Somogyvámos;;
852;1;10238;Somogyvár;;
852;1;10239;Somogyvár, Somogyvámosi elágazás;;
852;1;10240;Somogyvár, vasútállomás elágazás;;
852;1;10241;Somogyviszló;;
852;1;10242;Somogyzsitfa;;
852;1;10243;Somogyzsitfa, Csákányi elágazás;;
852;1;10244;Somoskőújfalu;;
852;1;10245;Somoskőújfalu országhatár;;
852;1;10246;Sonkád;;
852;1;10247;Sonkád Botpaládi leágazás;;
852;1;10248;Sonkádi bekötő út;;
852;1;10249;Soponya;;
852;1;10250;Sopron;;
852;1;10251;Sopron Balfi úti körforgalom;;
852;1;10252;Sopron észak/Fertőrákos;;
852;1;10253;Sopron Fertőrákos úti körforgalom;;
852;1;10254;Sopron kelet;;
852;1;10255;Sopron Kőszegi úti körforgalom;;
852;1;10256;Sopron nyugat;;
852;1;10257;Sopron nyugat/Ágfalva;;
852;1;10258;Sopron országhatár;;
852;1;10259;Sopron Virágvölgyi úti körforgalom;;
852;1;10260;Sopron, 84. sz. főút;;
852;1;10261;Sopron, Ágfalvi út;;
852;1;10262;Sopron, Ágfalvi úti körforgalom;;
852;1;10263;Sopron, Bánfalvi út;;
852;1;10264;Sopron, Győri úti körforgalom;;
852;1;10265;Sopron, Kőszegi úti körforgalom;;
852;1;10266;Sopron, Mély út;;
852;1;10267;Sopron/Kapuvár;;
852;1;10268;Sopron/Klingenbach határátkelő;;
852;1;10269;Sopronhorpács;;
852;1;10270;Soproni alagút;;
852;1;10271;Sopronkövesd;;
852;1;10272;Sopronnémeti;;
852;1;10273;Sopronnémeti Bogyoszlói elágazás temető;;
852;1;10274;Sopronnémeti Rákóczi utca;;
852;1;10275;Sopronnémeti vasútállomáshoz vezető út;;
852;1;10276;Söpte;;
852;1;10277;Söréd;;
852;1;10278;Söréd-Bicskei út vége;;
852;1;10279;Sorkifalud;;
852;1;10280;Sorkifalud Vasút utca;;
852;1;10281;Sorkifalud, MÁV állomás;;
852;1;10282;Sorkikápolna;;
852;1;10283;Sormás;;
852;1;10284;Sormási pihenőhely;;
852;1;10285;Sörnyepuszta;;
852;1;10286;Sorokpolány;;
852;1;10287;Soroksár Bevásárló központ;;
852;1;10288;Soroksár kompkikötő;;
852;1;10289;Soroksár/Pestszentlőrinc;;
852;1;10290;Soroksár-Csepel-sziget komp;;
852;1;10291;Soroksári rév;;
852;1;10292;Soroksári út;;
852;1;10293;Sóshartyán;;
852;1;10294;Sóskút;;
852;1;10295;Sóskúti út, Lakópark körforgalom;;
852;1;10296;Sóskúti út, Tárnok Berki út;;
852;1;10297;Sóstófalva;;
852;1;10298;Sóstófalvai bekötő út;;
852;1;10299;Sóstói pihenő;;
852;1;10300;Sóstói pihenőhely;;
852;1;10301;Sósvertike;;
852;1;10302;Sósvertikei bekötő út;;
852;1;10303;Sótony;;
852;1;10304;Sótonyi elágazás;;
852;1;10305;Sóvári utca;;
852;1;10306;Sport utca;;
852;1;10307;Sporttelep utca;;
852;1;10308;Stefánia út;;
852;1;10309;Stromfeld Aurél út;;
852;1;10310;Sujtás utca;;
852;1;10311;Sukoró;;
852;1;10312;Sükösd;;
852;1;10313;Sükösd, Kecskeméti elágazás;;
852;1;10314;Sülysáp;;
852;1;10315;Sülysáp, Tápiószecső, Kóka elágazás;;
852;1;10316;Sülysáp, Vasútállomás;;
852;1;10317;Sümeg;;
852;1;10318;Sümeg vasútállomás;;
852;1;10319;Sümeg, Sümeg-Zalaegerszegi út körforgalmú csomópontja;;
852;1;10320;Sümeg, Tapolcai úti jelzőlámpás csomópont;;
852;1;10321;Sümegcsehi;;
852;1;10322;Sümegprága;;
852;1;10323;Sümegvár utca;;
852;1;10324;Sumony;;
852;1;10325;Súr;;
852;1;10326;Surd;;
852;1;10327;Surjány pihenőhely;;
852;1;10328;Surjány Szakállasi bekötő út;;
852;1;10329;Süttő;;
852;1;10330;Süttő Bikoli út;;
852;1;10331;Süttő I. parkoló út bejárata;;
852;1;10332;Süttő I. parkoló út kijárata;;
852;1;10333;Süttő II. parkoló út bejárata;;
852;1;10334;Süttő II. parkoló út kijárata;;
852;1;10335;Süttő vasútállomás;;
852;1;10336;Süttő-Vértestolna és Tarján-Tata utak kereszteződése;;
852;1;10337;Szabad sajtó út;;
852;1;10338;Szabadbattyán;;
852;1;10339;Szabadbattyáni elágazás;;
852;1;10340;Szabadbattyán-Veszprémi és az Úrhidai bekötő út kereszteződése;;
852;1;10341;Szabadegyháza;;
852;1;10342;Szabadegyházai bekötő út;;
852;1;10343;Szabadföld út;;
852;1;10344;Szabadhídvég;;
852;1;10345;Szabadi;;
852;1;10346;Szabadi pihenő;;
852;1;10347;Szabadi pihenőhely;;
852;1;10348;Szabadka utca;;
852;1;10349;Szabadkai út;;
852;1;10350;Szabadkai utca;;
852;1;10351;Szabadkígyós;;
852;1;10352;Szabadság híd;;
852;1;10353;Szabadság sugárút;;
852;1;10354;Szabadság tér;;
852;1;10355;Szabadság út;;
852;1;10356;Szabadság utca;;
852;1;10357;Szabadszállás;;
852;1;10358;Szabadszállás, dél;;
852;1;10359;Szabadszállás, Izsáki elágazás;;
852;1;10360;Szabadszállás, Kálvin tér;;
852;1;10361;Szabadszállás, Kerekegyházi elágazás;;
852;1;10362;Szabadszállás, vasútállomás;;
852;1;10363;Szabadszentkirály;;
852;1;10364;Szabadszentkirály, Ady E. u.;;
852;1;10365;Szabadszentkirály, Hársfa u.;;
852;1;10366;Szabadszentkirályi elágazás;;
852;1;10367;Szabás;;
852;1;10368;Szabó Ervin tér;;
852;1;10369;Szabó Ervin utca;;
852;1;10370;Szabolcs;;
852;1;10371;Szabolcsbáka;;
852;1;10372;Szabolcs-Szatmár-Bereg megye;;
852;1;10373;Szabolcsveresmart;;
852;1;10374;Szada;;
852;1;10375;Szada, Mogyoródi elágazás;;
852;1;10376;Szágy;;
852;1;10377;Szágyi bekötő út;;
852;1;10378;Szajk;;
852;1;10379;Szajki pihenő;;
852;1;10380;Szajla;;
852;1;10381;Szajol;;
852;1;10382;Szajol jelzőlámpás csomópont;;
852;1;10383;Szajol utca;;
852;1;10384;Szakácsi;;
852;1;10385;Szakácsi-Irota bekötő út;;
852;1;10386;Szakadát;;
852;1;10387;Szakáld;;
852;1;10388;Szakáldi elágazás;;
852;1;10389;Szakály;;
852;1;10390;Szakály, vasútállomási út;;
852;1;10391;Szakályi (Regölyi) elágazás;;
852;1;10392;Szakcs;;
852;1;10393;Szakiskola utca;;
852;1;10394;Szakmár;;
852;1;10395;Szakmár, Homokmégyi elágazás;;
852;1;10396;Szaknyér;;
852;1;10397;Szaknyéri elágazás;;
852;1;10398;Szakoly;;
852;1;10399;Szakony;;
852;1;10400;Szakony Egyházasfalui elágazás;;
852;1;10401;Szakonyfalu;;
852;1;10402;Szakonyfalui elágazás;;
852;1;10403;Szakonyi elágazás;;
852;1;10404;Szákszend;;
852;1;10405;Szákszend vasútállomás;;
852;1;10406;Szákszendi elágazás;;
852;1;10407;Szalafő;;
852;1;10408;Szalafői elágazás;;
852;1;10409;Szalánta;;
852;1;10410;Szalánta észak;;
852;1;10411;Szalánta, Németi u.;;
852;1;10412;Szalapa;;
852;1;10413;Szalaszend;;
852;1;10414;Szalatnak;;
852;1;10415;Szalatnaki elágazás;;
852;1;10416;Szalja;;
852;1;10417;Szálka;;
852;1;10418;Szálkai bekötőút;;
852;1;10419;Szálkai elágazás;;
852;1;10420;Szálkai út;;
852;1;10421;Szalkszentmárton;;
852;1;10422;Szalkszentmárton, déli bejáró út;;
852;1;10423;Szalkszentmárton, Petőfi tér;;
852;1;10424;Szalkszentmárton, Szalki Fogadó;;
852;1;10425;Szalkszentmárton, vasútállomás;;
852;1;10426;Szállás utca;;
852;1;10427;Szalmatercs;;
852;1;10428;Szalonna;;
852;1;10429;Szalonna, vasútállomás;;
852;1;10430;Szamaránszki dűlő;;
852;1;10431;Szamos utca;;
852;1;10432;Szamosangyalos;;
852;1;10433;Szamosangyalos bekötő út;;
852;1;10434;Szamosbecs;;
852;1;10435;Szamoskér;;
852;1;10436;Szamossályi;;
852;1;10437;Szamossályi Hermánszegi bekötő út;;
852;1;10438;Szamossályi külterület Gyügyei leágazás;;
852;1;10439;Szamosszeg;;
852;1;10440;Szamosszeg komphoz vezető út;;
852;1;10441;Szamostatárfalva;;
852;1;10442;Szamostatárfalvai bekötő út;;
852;1;10443;Szamosújlak;;
852;1;10444;Szanda;;
852;1;10445;Szanda-Kőbányai elágazás;;
852;1;10446;Szank;;
852;1;10447;Szank nyugat;;
852;1;10448;Szántód;;
852;1;10449;Szántód kompkikötő;;
852;1;10450;Szántód rév;;
852;1;10451;Szántód, Kaposvári elágazás;;
852;1;10452;Szántód-Tihany komp;;
852;1;10453;Szántóföld utca;;
852;1;10454;Szany;;
852;1;10455;Szany Béke utca;;
852;1;10456;Szany Széchenyi utca La Mamma Hotel;;
852;1;10457;Szany-Rábaszentandrás vasútállomáshoz vezető út;;
852;1;10458;Szápár;;
852;1;10459;Szápár, Várpalotai elágazás;;
852;1;10460;Szaporca;;
852;1;10461;Szár;;
852;1;10462;Szár vasútállomás;;
852;1;10463;Szárász;;
852;1;10464;Szárászi elágazás;;
852;1;10465;Szárazd;;
852;1;10466;Szárazdi bekötőút;;
852;1;10467;Szárföld;;
852;1;10468;Szárföld Fő utca;;
852;1;10469;Szárföldi elágazás;;
852;1;10470;Szárliget;;
852;1;10471;Szárliget Petőfi Sándor utca;;
852;1;10472;Szárliget vasútállomás;;
852;1;10473;Szárligeti elágazás;;
852;1;10474;Szarvas;;
852;1;10475;Szarvas Gábor út;;
852;1;10476;Szarvas tér;;
852;1;10477;Szarvas, Arborétumi út;;
852;1;10478;Szarvas, Baromfi feldolgozó Üzem;;
852;1;10479;Szarvas, gyomaendrődi elágazás;;
852;1;10480;Szarvas, orosházi elágazás;;
852;1;10481;Szarvas, szentesi elágazás;;
852;1;10482;Szarvas, vasútállomás;;
852;1;10483;Szarvas/Szentes;;
852;1;10484;Szarvasgede;;
852;1;10485;Szarvasgede, Apci elágazás;;
852;1;10486;Szarvasgede, Csécsei elágazás;;
852;1;10487;Szarvasgede, Palotási elágazás;;
852;1;10488;Szarvasi elágazás;;
852;1;10489;Szarvasi út -Vekerháti földút keresztezés;;
852;1;10490;Szarvasi úti, Mucsiháti leágazás;;
852;1;10491;Szarvasi-Mezőtúr komp (Mezőtúri part);;
852;1;10492;Szarvaskend;;
852;1;10493;Szarvaskendi elágazás;;
852;1;10494;Szarvaskő;;
852;1;10495;Szarvas-Mezőberény és Gyomaendrőd-Kondoros utak kereszteződése;;
852;1;10496;Szarvas-Mezőtúr komp (Szarvasi part);;
852;1;10497;Szászberek;;
852;1;10498;Szászberek Jászladányi elágazás;;
852;1;10499;Szászberek vasútállomás;;
852;1;10500;Szászfa;;
852;1;10501;Szászvár;;
852;1;10502;Szászvári elágazás;;
852;1;10503;Szatmárcseke;;
852;1;10504;Szatmárcseke Túristvándi leágazás;;
852;1;10505;Szátok;;
852;1;10506;Szatta;;
852;1;10507;Szattai elágazás;;
852;1;10508;Szatymaz;;
852;1;10509;Szatymaz Jánosszállás MÁV állomási leágazás;;
852;1;10510;Szatymaz Postakocsi csárda körforgalom;;
852;1;10511;Szatymaz, Kossuth utca - Neszürjhegyi utca;;
852;1;10512;Szatymaz, Kossuth utca és Szegedi utca;;
852;1;10513;Szatymaz, Kossuth utca-Vasút utca;;
852;1;10514;Szatymazi leágazás;;
852;1;10515;Szatymazi pihenő;;
852;1;10516;Szatymazi pihenőhely;;
852;1;10517;Szava;;
852;1;10518;Száva utca;;
852;1;10519;Szavai elágazás;;
852;1;10520;Százhalombatta;;
852;1;10521;Százhalombatta bekötő út;;
852;1;10522;Százhalombatta dél;;
852;1;10523;Százhalombatta észak;;
852;1;10524;Százhalombatta- észak;;
852;1;10525;Százhalombatta kompkikötő;;
852;1;10526;Százhalombatta, MOL körforgalom;;
852;1;10527;Százhalombattai pihenő;;
852;1;10528;Százhalombatta-Tököl komp;;
852;1;10529;Szebény;;
852;1;10530;Szebényi autópálya pihenő;;
852;1;10531;Szebényi elágazás;;
852;1;10532;Szebényi pihenőhely;;
852;1;10533;Széchenyi István tér;;
852;1;10534;Széchenyi István utca;;
852;1;10535;Széchenyi Lánchíd;;
852;1;10536;Széchenyi rakpart;;
852;1;10537;Széchenyi tér;;
852;1;10538;Széchenyi út;;
852;1;10539;Széchenyi utca;;
852;1;10540;Szécsénke;;
852;1;10541;Szécsény;;
852;1;10542;Szécsény, Ludányhalászi elágazás;;
852;1;10543;Szécsény, Nagylóci elágazás;;
852;1;10544;Szécsény, Nógrádsipeki elágazás;;
852;1;10545;Szécsény, vasútállomás;;
852;1;10546;Szécsényfelfalu;;
852;1;10547;Szécsény-Ipolytarnóc csp. B;;
852;1;10548;Szécsisziget;;
852;1;10549;Szederkény;;
852;1;10550;Szederkény kelet;;
852;1;10551;Szederkény, Kossuth L. u.;;
852;1;10552;Szedres;;
852;1;10553;Szedres észak;;
852;1;10554;Szedres észak (és autópálya) elágazás;;
852;1;10555;Szedres kelet;;
852;1;10556;Szedres, Tengelic és autópálya elágazás;;
852;1;10557;Szedres, vasútállomási út;;
852;1;10558;Szedresi (Medinai) elágazás;;
852;1;10559;Szedresi elágazás;;
852;1;10560;Szeged;;
852;1;10561;Szeged Bajai út - Fonógyári út kereszteződés;;
852;1;10562;Szeged Dorozsmai út, Fonógyári úti leágazás;;
852;1;10563;Szeged észak;;
852;1;10564;Szeged Ipoly sori körforgalom;;
852;1;10565;Szeged Kossuth Lajos sgt. jelzőlámpás körforgalom;;
852;1;10566;Szeged Lemezgyár;;
852;1;10567;Szeged Londoni krt. -Moszkvai krt.-Kálvária sgt.;;
852;1;10568;Szeged Maty-éri evezőspálya körforgalom;;
852;1;10569;Szeged Műjégpálya körforgalom;;
852;1;10570;Szeged nyugat;;
852;1;10571;Szeged Nyugati elkerülő déli körforgalom;;
852;1;10572;Szeged Nyugati elkerülő Északi körforgalom, Logisztikai központ;;
852;1;10573;Szeged, Csongrádi sgt.-Brüsszeli krt.;;
852;1;10574;Szeged, József Attila sgt.-Római krt.;;
852;1;10575;Szeged, Kálvária sgt. és Veresács utca körforgalom;;
852;1;10576;Szeged, Kossuth Lajos sgt.- Párizsi krt.;;
852;1;10577;Szeged, Londoni krt. -Moszkvai krt.-Kálvária sgt.;;
852;1;10578;Szeged, Mihálytelki elágazás;;
852;1;10579;Szeged, Mihálytelki leágazás;;
852;1;10580;Szeged, Római krt.- Szilléri sgt.;;
852;1;10581;Szeged/Hódmezővásárhely;;
852;1;10582;Szeged-Baja és Kiskunhalas-Tompa utak körforgalmi kereszteződése;;
852;1;10583;Szegedi pihenő;;
852;1;10584;Szegedi pihenőhely;;
852;1;10585;Szegedi út;;
852;1;10586;Szeged-Ruzsa és Bordány-Mórahalom utak kereszteződése;;
852;1;10587;Szeged-Tápéi komp;;
852;1;10588;Szegerdő;;
852;1;10589;Szegerdői elágazás;;
852;1;10590;Szegerdői pihenő;;
852;1;10591;Szegerdői pihenőhely;;
852;1;10592;Szeghalom;;
852;1;10593;Szeghalom, füzesgyarmati elágazás;;
852;1;10594;Szeghalom, kertészszigeti elágazás;;
852;1;10595;Szeghalom, Vésztői út;;
852;1;10596;Szegi;;
852;1;10597;Szegilong;;
852;1;10598;Szegilong Dózsa György út;;
852;1;10599;Szegvár;;
852;1;10600;Széher út;;
852;1;10601;Székely;;
852;1;10602;Székely Apagyi leágazás;;
852;1;10603;Székely Baktalórántházi leágazás;;
852;1;10604;Székely Demecseri leágazás;;
852;1;10605;Székely Elek út;;
852;1;10606;Székely elkerülő Demecseri leágazása;;
852;1;10607;Székely elkerülő keleti csomópont;;
852;1;10608;Székely elkerülő nyugati csomópont;;
852;1;10609;Székelyszabar;;
852;1;10610;Székelyszabari elágazás;;
852;1;10611;Szekeres-Füzesbokor bekötő;;
852;1;10612;Székesfehérvár;;
852;1;10613;Székesfehérvár Centrum;;
852;1;10614;Székesfehérvár dél;;
852;1;10615;Székesfehérvár északnyugati elkerülő út csomópont;;
852;1;10616;Székesfehérvár, Iszkai út;;
852;1;10617;Székesfehérvár, Kadocsa út - Berényi út, Bicskei elágazás;;
852;1;10618;Székesfehérvár, Kadocsa út, Berényi út, Bicskei elágazás;;
852;1;10619;Székesfehérvár, Kisfalud;;
852;1;10620;Székesfehérvár, Móri út;;
852;1;10621;Székesfehérvár, Sárkeresztúri úti körforgalmú csomópont;;
852;1;10622;Székesfehérvár, tejipar körforgalmú csomópont;;
852;1;10623;Székesfehérvár, Új Csóri út, Veszprémi elágazás;;
852;1;10624;Székesfehérvár, Új Csóri úti körforgalom;;
852;1;10625;Székesfehérvár, Úrhidai úti körforgalom;;
852;1;10626;Székesfehérvár-Emmaróza, Szabadbattyáni elágazás;;
852;1;10627;Székesfehérvári elágazás;;
852;1;10628;Székesfehérvári és Tolna dél elágazás;;
852;1;10629;Székkutas;;
852;1;10630;Székkutas, Csomorkányi leágazás;;
852;1;10631;Székkutas, Kardoskúti leágazás;;
852;1;10632;Székkutas, MÁV állomás;;
852;1;10633;Székkutas, Nagymágocsi leágazás;;
852;1;10634;Szekszárd;;
852;1;10635;Szekszárd - Palánk;;
852;1;10636;Szekszárd dél;;
852;1;10637;Szekszárd észak;;
852;1;10638;Szekszárd, Csatár körforgalom;;
852;1;10639;Szekszárd, Damjanich utcai felüljáró;;
852;1;10640;Szekszárd, Rákóczi utca;;
852;1;10641;Szekszárd, Sárvíz utca;;
852;1;10642;Szekszárd, Sió körforgalom;;
852;1;10643;Szekszárd, Tartsay utcai körforgalom;;
852;1;10644;Szekszárdi utca;;
852;1;10645;Szeleste;;
852;1;10646;Szeleste kelet;;
852;1;10647;Szelestei elágazás;;
852;1;10648;Szelevény;;
852;1;10649;Szelevényi bekötő út;;
852;1;10650;Széll Kálmán tér;;
852;1;10651;Szellő;;
852;1;10652;Szélső utca;;
852;1;10653;Szemely;;
852;1;10654;Szemelyi bekötő út;;
852;1;10655;Szemenye;;
852;1;10656;Szemenye, 8. sz. főút;;
852;1;10657;Szemere;;
852;1;10658;Szemere utca;;
852;1;10659;Szemlőhegy utca;;
852;1;10660;Széna tér;;
852;1;10661;Szendehely;;
852;1;10662;Szendi árok;;
852;1;10663;Szendrő;;
852;1;10664;Szendrő utca;;
852;1;10665;Szendrő, vasútállomás;;
852;1;10666;Szendrőlád;;
852;1;10667;Szendrőlád, vasútállomás;;
852;1;10668;Szenna;;
852;1;10669;Szent Erzsébet pihenőhely;;
852;1;10670;Szent Erzsébet tér;;
852;1;10671;Szent Gellért rakpart;;
852;1;10672;Szent Gellért tér;;
852;1;10673;Szent Imre herceg út;;
852;1;10674;Szent Imre herceg utca;;
852;1;10675;Szent Imre tér;;
852;1;10676;Szent Imre utca;;
852;1;10677;Szent István körút;;
852;1;10678;Szent István park;;
852;1;10679;Szent István tér;;
852;1;10680;Szent István út;;
852;1;10681;Szent István utca;;
852;1;10682;Szent Korona utca;;
852;1;10683;Szent Korona útja;;
852;1;10684;Szent László híd;;
852;1;10685;Szent László körút;;
852;1;10686;Szent László tér;;
852;1;10687;Szent László út;;
852;1;10688;Szent László utca;;
852;1;10689;Szent László, Gödöllői út;;
852;1;10690;Szent Orbán tér;;
852;1;10691;Szenta;;
852;1;10692;Szentantalfa;;
852;1;10693;Szentantalfa, Balatoncsicsói elágazás;;
852;1;10694;Szentbalázs;;
852;1;10695;Szentbékkálla;;
852;1;10696;Szentborbás;;
852;1;10697;Szentdénes;;
852;1;10698;Szentdénesi elágazás;;
852;1;10699;Szentdomonkos;;
852;1;10700;Szente;;
852;1;10701;Szentegát;;
852;1;10702;Szentendre;;
852;1;10703;Szentendre Határcsárda;;
852;1;10704;Szentendre Határcsárda kompkikötő;;
852;1;10705;Szentendre Határcsárda-Szigetmonostor komp;;
852;1;10706;Szentendre, Budakalász elágazás;;
852;1;10707;Szentendre, Izbég, Pilisszentlászló elágazás;;
852;1;10708;Szentendre, Pilisszentlászló, Lajos forrás, Dömörkapui elágazás;;
852;1;10709;Szentendre, Pilisszentlászló, Skanzen elágazás;;
852;1;10710;Szentendre, Pomázi elágazás;;
852;1;10711;Szentendre, Skanzen elágazás;;
852;1;10712;Szentendre, Szigetmonostor Rév;;
852;1;10713;Szentendrei sziget, Váci rév;;
852;1;10714;Szentendrei út;;
852;1;10715;Szentendrei út, dél;;
852;1;10716;Szentendrei út, észak;;
852;1;10717;Szentes;;
852;1;10718;Szentes elkerülő, Északi körforgalom;;
852;1;10719;Szentes Ipartelepi körforgalom;;
852;1;10720;Szentes MÁV állomás;;
852;1;10721;Szentes, Hajóállomási leágazás;;
852;1;10722;Szentes, Nagymágocsi leágazás;;
852;1;10723;Szentes, Rákóczi utca körforgalom;;
852;1;10724;Szentesi elágazás;;
852;1;10725;Szentgál;;
852;1;10726;Szentgáloskér;;
852;1;10727;Szentgál-Szőlőhegyi bekötőút;;
852;1;10728;Szentgotthárd;;
852;1;10729;Szentgotthárd Füzesi út;;
852;1;10730;Szentgotthárdi elágazás;;
852;1;10731;Szentgotthárdi körforgalom;;
852;1;10732;Szentgyörgyi pihenő;;
852;1;10733;Szentgyörgyi pihenőhely;;
852;1;10734;Szentgyörgypusztai (Bridgestone) körforgalom;;
852;1;10735;Szentgyörgyvár;;
852;1;10736;Szentgyörgyvölgy;;
852;1;10737;Szentháromság utca;;
852;1;10738;Szentimrefalva;;
852;1;10739;Szentimretanyai elágazás;;
852;1;10740;Szentistván;;
852;1;10741;Szentistván Felszabadulás u.;;
852;1;10742;Szentistvánbaksa;;
852;1;10743;Szentistváni elágazás;;
852;1;10744;Szentivánpusztai bekötőút;;
852;1;10745;Szentjakabfa;;
852;1;10746;Szentjakabfai elágazás;;
852;1;10747;Szentkatalin;;
852;1;10748;Szentkatalini bekötő út;;
852;1;10749;Szentkirály;;
852;1;10750;Szentkirályi Ásványvíz, elágazás;;
852;1;10751;Szentkirályi úton földút kereszteződés;;
852;1;10752;Szentkirályszabadja;;
852;1;10753;Szentkozmadombja;;
852;1;10754;Szentkozmadombjai bekötő út;;
852;1;10755;Szentkúti elágazás;;
852;1;10756;Szentlászló;;
852;1;10757;Szentléránt;;
852;1;10758;Szentléránti elágazás;;
852;1;10759;Szentliszló;;
852;1;10760;Szentlőrinc;;
852;1;10761;Szentlőrinc, Erzsébet u.;;
852;1;10762;Szentlőrinc, Madách I. út eleje;;
852;1;10763;Szentlőrinc, Munkácsy M. út;;
852;1;10764;Szentlőrinc, régi országút;;
852;1;10765;Szentlőrinc, vasútállomási út;;
852;1;10766;Szentlőrinci út;;
852;1;10767;Szentlőrinckáta;;
852;1;10768;Szentlőrinckáta, Jászfelsőszentgyörgy elágazás;;
852;1;10769;Szentmargitfalva;;
852;1;10770;Szentmártonkáta;;
852;1;10771;Szentmártonkáta, Szentlőrinckáta elágazás;;
852;1;10772;Szentmártonkáta, Szentlőrinckáta, Tóalmás elágazás;;
852;1;10773;Szentmihályi pihenőhely;;
852;1;10774;Szentmihályi út;;
852;1;10775;Szentmiklósi út;;
852;1;10776;Szentpéterfa;;
852;1;10777;Szentpéterfai elágazás;;
852;1;10778;Szentpéterfölde;;
852;1;10779;Szentpéterföldei bekötő út;;
852;1;10780;Szentpéterszeg;;
852;1;10781;Szentpéterúr;;
852;1;10782;Szentpéterúri bekötő út;;
852;1;10783;Szenyér;;
852;1;10784;Szép Juhászné út;;
852;1;10785;Szepetnek;;
852;1;10786;Szépvölgyi dűlő;;
852;1;10787;Szépvölgyi út;;
852;1;10788;Szépvölgyi út (Kelet);;
852;1;10789;Szépvölgyi út (Nyugat);;
852;1;10790;Szerb Antal utca;;
852;1;10791;Szerdahelyi utca;;
852;1;10792;Szerecseny;;
852;1;10793;Szerecsenyi elágazás;;
852;1;10794;Szerémi út;;
852;1;10795;Szeremle;;
852;1;10796;Szeremlei bekötő út;;
852;1;10797;Szerencs;;
852;1;10798;Szerencs utca;;
852;1;10799;Szerencs, Béke út;;
852;1;10800;Szerencs, vasútállomás;;
852;1;10801;Szerencsi elágazás;;
852;1;10802;Szerencsi körforgalom, bevásárló központok felé;;
852;1;10803;Szerencsi körforgalom, elágazás Mezőzombor felé;;
852;1;10804;Szerencsi körforgalom, elágazás Prügy felé;;
852;1;10805;Szerep;;
852;1;10806;Szergény;;
852;1;10807;Szergényi elágazás;;
852;1;10808;Szfehérvár, Budai út-Seregélyesi út-Kadocsa út, Dunaújvárosi elágazás;;
852;1;10809;Szigetbecse;;
852;1;10810;Szigetcsép;;
852;1;10811;Szigetcsép utca;;
852;1;10812;Szigethalom;;
852;1;10813;Szigethalom, Bevásárló központ körforgalom;;
852;1;10814;Szigethalom, Csepel gerincút körforgalom;;
852;1;10815;Szigethalom, Tököli körforgalom;;
852;1;10816;Szigeti Kálmán utca;;
852;1;10817;Szigetmonostor;;
852;1;10818;Szigetmonostor kompkikötő;;
852;1;10819;Szigetmonostor, Horányi elágazás;;
852;1;10820;Szigetmonostor, Szentendre Határcsárda komp elágazás;;
852;1;10821;Szigetmonostor, Szentendrei rév;;
852;1;10822;Szigetszentmárton;;
852;1;10823;Szigetszentmiklós;;
852;1;10824;Szigetszentmiklós, Bajcsy-Zsilinszky utca körforgalom;;
852;1;10825;Szigetszentmiklós, Bevásárló központ körforgalom;;
852;1;10826;Szigetszentmiklós, Csépi utca körforgalom;;
852;1;10827;Szigetszentmiklós, Gyári út elágazás;;
852;1;10828;Szigetszentmiklós, Ifjúság utca körforgalom;;
852;1;10829;Szigetszentmiklós, Petőfi Sándor utca körforgalom;;
852;1;10830;Szigetújfalu;;
852;1;10831;Szigetújfalu kompkikötő;;
852;1;10832;Szigetújfalu Vasút utca;;
852;1;10833;Szigetújfalu, Szigetszentmárton, Ráckeve elágazás;;
852;1;10834;Szigetújfalu-Ercsi Rév;;
852;1;10835;Szigetvár;;
852;1;10836;Szigetvár, Dencsházai út;;
852;1;10837;Szigetvár, Dencsházaui út;;
852;1;10838;Szigetvár, Hoboli elágazás;;
852;1;10839;Szigetvár, Kadarkúti elágazás;;
852;1;10840;Szigliget;;
852;1;10841;Szigligeti utca;;
852;1;10842;Szigliget-Tapolcai út, Raposkai elágazás;;
852;1;10843;Szigony utca;;
852;1;10844;Szihalom;;
852;1;10845;Szijártóháza;;
852;1;10846;Szíjgyártó utca;;
852;1;10847;Szikszó;;
852;1;10848;Szikszó, vasútállomás;;
852;1;10849;Szikszói elágazás;;
852;1;10850;Szil;;
