CID;TABCD;LCD;CLASS;TCD;STCD;NID;POL_LCD
852;3;3111;A;8;0;1874;10
852;3;728;A;8;0;1731;10
852;3;1872;A;8;0;1922;10
852;3;2005;A;8;0;1986;10
852;3;2690;A;8;0;1947;10
852;3;911;A;8;0;2533;10
852;3;1985;A;8;0;2644;10
852;3;2947;A;8;0;2607;10
852;3;1559;A;8;0;2655;10
852;3;816;A;8;0;2837;10
852;3;925;A;8;0;2710;10
852;3;931;A;8;0;2588;10
852;3;1001;A;8;0;2541;10
852;3;2736;A;8;0;2540;10
852;3;1974;A;8;0;2551;10
852;3;2980;A;8;0;2584;10
852;3;1099;A;8;0;2553;10
852;3;3191;A;9;2;12261;23
852;3;3192;A;9;2;12262;23
852;3;3195;A;9;2;12260;23
852;3;3189;A;9;2;12257;23
852;3;3190;A;9;2;12259;23
852;3;3193;A;9;2;12263;23
852;3;3198;A;9;2;12269;23
852;3;3199;A;9;2;12270;23
852;3;3197;A;9;2;12268;23
852;3;3194;A;9;2;12265;23
852;3;3196;A;9;2;12267;23
852;3;3188;A;9;2;12256;23
852;3;3180;A;9;2;4085;23
852;3;3185;A;9;2;4102;23
852;3;3179;A;9;2;4009;23
852;3;3177;A;9;2;3981;23
852;3;3178;A;9;2;4007;23
852;3;3181;A;9;2;11784;23
852;3;3186;A;9;2;12254;23
852;3;3187;A;9;2;12255;23
852;3;3184;A;9;2;12178;23
852;3;3182;A;9;2;12168;23
852;3;3183;A;9;2;12177;23
