CID;TABCD;LCD;CLASS;TCD;STCD;ROADNUMBER;RNID;N1ID;N2ID;POL_LCD;PES_LEV;RDID
852;3;6985;L;7;0;;;1806;8162;84;;
852;3;6987;L;7;0;;;8162;8412;84;;
852;3;6989;L;7;0;;;8412;8162;84;;
852;3;6991;L;7;0;;;8162;1806;84;;
852;3;6993;L;7;0;;;1806;8161;84;;
852;3;6995;L;7;0;;;8161;8412;84;;
852;3;6997;L;7;0;;;8412;8161;84;;
852;3;6999;L;7;0;;;8161;1806;84;;
852;3;7001;L;7;0;;;1806;9422;154;;
852;3;7003;L;7;0;;;9422;8412;154;;
852;3;7005;L;7;0;;;8412;9422;154;;
852;3;7007;L;7;0;;;9422;1806;154;;
852;3;7009;L;7;0;;;1806;3251;154;;
852;3;7011;L;7;0;;;3251;8412;154;;
852;3;7013;L;7;0;;;8412;3251;154;;
852;3;7015;L;7;0;;;3251;1806;154;;
852;3;7017;L;7;0;;;1806;5225;104;;
852;3;7019;L;7;0;;;5225;8412;104;;
852;3;7021;L;7;0;;;8412;5225;104;;
852;3;7023;L;7;0;;;5225;1806;104;;
852;3;7025;L;7;0;;;1806;3123;1532;;
852;3;7027;L;7;0;;;3123;8412;1532;;
852;3;7029;L;7;0;;;8412;3123;1532;;
852;3;7031;L;7;0;;;3123;1806;1532;;
852;3;7033;L;7;0;;;1806;11232;1992;;
852;3;7035;L;7;0;;;11232;8412;1992;;
852;3;7037;L;7;0;;;8412;11232;1992;;
852;3;7039;L;7;0;;;11232;1806;1992;;
852;3;7041;L;7;0;;;1806;9478;1150;;
852;3;7043;L;7;0;;;9478;8412;1150;;
852;3;7045;L;7;0;;;8412;9478;1150;;
852;3;7047;L;7;0;;;9478;1806;1150;;
852;3;7049;L;7;0;;;1806;9418;1150;;
852;3;7051;L;7;0;;;9418;8412;1150;;
852;3;7053;L;7;0;;;8412;9418;1150;;
852;3;7055;L;7;0;;;9418;1806;1150;;
852;3;7057;L;7;0;;;1806;601;47;;
852;3;7059;L;7;0;;;601;8412;47;;
852;3;7061;L;7;0;;;8412;601;47;;
852;3;7063;L;7;0;;;601;1806;47;;
852;3;7065;L;7;0;;;1806;605;108;;
852;3;7067;L;7;0;;;605;8412;108;;
852;3;7069;L;7;0;;;8412;605;108;;
852;3;7071;L;7;0;;;605;1806;108;;
852;3;7073;L;7;0;;;1806;596;108;;
852;3;7075;L;7;0;;;596;8412;108;;
852;3;7077;L;7;0;;;8412;596;108;;
852;3;7079;L;7;0;;;596;1806;108;;
852;3;7083;L;7;0;;;7107;1180;998;;
852;3;7085;L;7;0;;;1180;7107;998;;
852;3;7087;L;7;0;;;7107;1179;998;;
852;3;7089;L;7;0;;;1179;2958;998;;
852;3;7091;L;7;0;;;2958;1179;998;;
852;3;7093;L;7;0;;;1179;7107;998;;
852;3;7095;L;7;0;;;8314;10268;877;;
852;3;7097;L;7;0;;;10939;9642;2655;;
852;3;7099;L;7;0;;;9642;2185;2655;;
852;3;7101;L;7;0;;;2185;9642;2655;;
852;3;7103;L;7;0;;;9642;10939;2655;;
852;3;7105;L;7;0;;;10939;11869;2373;;
852;3;7107;L;7;0;;;11869;2185;2373;;
852;3;7109;L;7;0;;;2185;11869;2373;;
852;3;7111;L;7;0;;;11869;10939;2373;;
852;3;7113;L;7;0;;;1772;2055;72;;
852;3;7115;L;7;0;;;2055;1787;72;;
852;3;7117;L;7;0;;;2608;11961;407;;
852;3;7119;L;7;0;;;2608;1806;407;;
852;3;7121;L;7;0;;;8314;3433;877;;
852;3;7123;L;7;0;;;3433;8314;1115;;
852;3;7125;L;7;0;;;10268;8314;877;;
852;3;7127;L;7;0;;;5480;9116;588;;
852;3;7130;L;7;0;;;4424;10268;156;;
852;3;7132;L;7;0;;;10268;4424;1255;;
852;3;7134;L;7;0;;;4424;3433;1255;;
852;3;7136;L;7;0;;;3433;4424;156;;
852;3;7138;L;7;0;;;932;10268;1255;;
852;3;7140;L;7;0;;;10268;932;1255;;
852;3;7142;L;7;0;;;3433;932;1255;;
852;3;7144;L;7;0;;;932;3433;1255;;
852;3;7146;L;7;0;;;10268;2837;816;;
852;3;7148;L;7;0;;;2837;10268;816;;
852;3;7150;L;7;0;;;3433;2988;1920;;
852;3;7152;L;7;0;;;2988;10268;1920;;
852;3;7154;L;7;0;;;10268;2988;1920;;
852;3;7156;L;7;0;;;2988;3433;1920;;
852;3;7158;L;7;0;;;3433;3001;394;;
852;3;7160;L;7;0;;;3001;10268;394;;
852;3;7162;L;7;0;;;10268;3001;394;;
852;3;7164;L;7;0;;;3001;3433;394;;
852;3;7166;L;7;0;;;10268;2999;394;;
852;3;7168;L;7;0;;;2999;3433;394;;
852;3;7170;L;7;0;;;3433;2999;394;;
852;3;7172;L;7;0;;;2999;10268;394;;
852;3;7174;L;7;0;;;3433;8317;854;;
852;3;7176;L;7;0;;;8317;10268;854;;
852;3;7178;L;7;0;;;10268;8317;854;;
852;3;7180;L;7;0;;;8317;3433;854;;
852;3;7182;L;7;0;;;3433;10254;40;;
852;3;7184;L;7;0;;;10254;10268;40;;
852;3;7186;L;7;0;;;10268;10254;40;;
852;3;7188;L;7;0;;;10254;3433;40;;
852;3;7190;L;7;0;;;3433;1195;40;;
852;3;7192;L;7;0;;;1195;10268;40;;
852;3;7194;L;7;0;;;10268;1195;40;;
852;3;7196;L;7;0;;;1195;3433;40;;
852;3;7198;L;7;0;;;3433;10257;40;;
852;3;7200;L;7;0;;;10257;10268;40;;
852;3;7202;L;7;0;;;10268;10257;40;;
852;3;7204;L;7;0;;;10257;3433;40;;
852;3;6155;L;7;0;;;2837;3433;816;;
852;3;7208;L;7;0;;;5395;4739;36;;
852;3;7210;L;7;0;;;4739;1366;36;;
852;3;7212;L;7;0;;;4739;5395;36;;
852;3;7214;L;7;0;;;1366;4739;36;;
852;3;7216;L;7;0;;;5395;3535;1043;;
852;3;7218;L;7;0;;;3535;1366;1043;;
852;3;7220;L;7;0;;;1366;3535;1043;;
852;3;7222;L;7;0;;;3535;5395;1043;;
852;3;7224;L;7;0;;;1806;11577;751;;
852;3;7226;L;7;0;;;11577;8412;751;;
852;3;7228;L;7;0;;;11577;1806;751;;
852;3;7230;L;7;0;;;8412;11577;751;;
852;3;7232;L;7;0;;;1806;3027;430;;
852;3;7234;L;7;0;;;3027;8412;430;;
852;3;7236;L;7;0;;;8412;3027;430;;
852;3;7238;L;7;0;;;3027;1806;430;;
852;3;7240;L;7;0;;;10920;1806;33;;
852;3;7242;L;7;0;;;8412;10920;33;;
852;3;7244;L;7;0;;;1806;10920;33;;
852;3;7246;L;7;0;;;10920;8412;33;;
852;3;7248;L;7;0;;;4213;1806;33;;
852;3;7250;L;7;0;;;8412;4213;33;;
852;3;7252;L;7;0;;;4213;8412;33;;
852;3;7254;L;7;0;;;1806;4213;33;;
852;3;7256;L;7;0;;;598;1806;108;;
852;3;7258;L;7;0;;;8412;598;108;;
852;3;7260;L;7;0;;;598;8412;108;;
852;3;7262;L;7;0;;;1806;598;108;;
852;3;7264;L;7;0;;;3192;11552;2155;;
852;3;7266;L;7;0;;;6039;3192;2155;;
852;3;7268;L;7;0;;;11552;3192;2155;;
852;3;7270;L;7;0;;;3192;6039;2155;;
852;3;7272;L;7;0;;;6039;3057;226;;
852;3;7274;L;7;0;;;3057;11552;226;;
852;3;7276;L;7;0;;;11552;3057;226;;
852;3;7278;L;7;0;;;3057;6039;226;;
852;3;7280;L;7;0;;;6039;4510;1445;;
852;3;7282;L;7;0;;;4510;11552;1445;;
852;3;7284;L;7;0;;;11552;4510;1445;;
852;3;7286;L;7;0;;;4510;6039;1445;;
852;3;7288;L;7;0;;;6039;10847;252;;
852;3;7290;L;7;0;;;10847;11552;252;;
852;3;7292;L;7;0;;;11552;10847;252;;
852;3;7294;L;7;0;;;10847;6039;252;;
852;3;7296;L;7;0;;;6039;8084;614;;
852;3;7298;L;7;0;;;8084;11552;614;;
852;3;7300;L;7;0;;;11552;8084;614;;
852;3;7302;L;7;0;;;8084;6039;614;;
852;3;7304;L;1;2;331;;7996;6039;100;;
852;3;7306;L;1;3;4458;;230;8458;1976;;
852;3;7206;L;1;3;86133;;3641;556;10;;
852;3;7312;L;1;3;8648;;528;7446;1920;;
852;3;7317;L;1;3;8156;;2906;12084;13;;
852;3;5861;L;7;0;;;4099;2558;42;;
852;3;5859;L;7;0;;;2558;4099;42;;
852;3;7353;L;1;3;2631;;6363;3767;252;;
852;3;7357;L;1;1;M80;;5179;7683;20;;
852;3;7345;L;1;3;2421;;7867;9247;14;;
852;3;7349;L;1;3;8723;;559;5244;141;;
852;3;7361;L;7;0;;;6039;8089;614;;
852;3;7363;L;7;0;;;8089;11555;614;;
852;3;7365;L;7;0;;;11555;8089;614;;
852;3;7367;L;7;0;;;8089;6039;614;;
852;3;7369;L;7;0;;;6039;576;1806;;
852;3;7371;L;7;0;;;576;11555;1806;;
852;3;7373;L;7;0;;;11555;576;1260;;
852;3;7375;L;7;0;;;576;6039;1260;;
852;3;7377;L;7;0;;;6039;566;922;;
852;3;7379;L;7;0;;;566;11555;1359;;
852;3;7381;L;7;0;;;11555;566;1359;;
852;3;7383;L;7;0;;;566;6039;1359;;
852;3;7385;L;7;0;;;6039;3805;2765;;
852;3;7387;L;7;0;;;3805;6039;2765;;
852;3;7389;L;7;0;;;10669;11555;1957;;
852;3;7391;L;7;0;;;6039;10669;1244;;
852;3;7393;L;7;0;;;10669;6039;1957;;
852;3;7395;L;7;0;;;11555;10669;1957;;
852;3;7397;L;7;0;;;4518;5395;337;;
852;3;7399;L;7;0;;;5395;1366;337;;
852;3;7401;L;7;0;;;1366;5395;337;;
852;3;7403;L;7;0;;;5395;4518;337;;
852;3;7405;L;7;0;;;5395;11390;1016;;
852;3;7407;L;7;0;;;11390;1366;1016;;
852;3;7409;L;7;0;;;1366;11390;1016;;
852;3;7411;L;7;0;;;11390;5395;1016;;
852;3;7413;L;7;0;;;5179;5182;126;;
852;3;7415;L;7;0;;;5182;7683;126;;
852;3;7417;L;7;0;;;7683;5182;126;;
852;3;7419;L;7;0;;;5182;5179;126;;
852;3;7421;L;7;0;;;5179;1955;929;;
852;3;7423;L;7;0;;;1955;7683;929;;
852;3;7425;L;7;0;;;7683;1955;929;;
852;3;7427;L;7;0;;;1955;5179;929;;
852;3;7429;L;7;0;;;5179;3205;929;;
852;3;7431;L;7;0;;;3205;7683;929;;
852;3;7433;L;7;0;;;7683;3205;929;;
852;3;7435;L;7;0;;;3205;5179;929;;
852;3;7437;L;7;0;;;5179;11991;2154;;
852;3;7439;L;7;0;;;11991;7683;2154;;
852;3;7441;L;7;0;;;7683;11991;2154;;
852;3;7443;L;7;0;;;11991;5179;2154;;
852;3;7445;L;7;0;;;9634;7683;181;;
852;3;7447;L;7;0;;;5179;10728;181;;
852;3;7449;L;7;0;;;10728;7683;181;;
852;3;7451;L;7;0;;;7683;10728;181;;
852;3;7453;L;7;0;;;10728;5179;181;;
852;3;7455;L;7;0;;;5179;9634;181;;
852;3;7457;L;7;0;;;7683;9634;181;;
852;3;7459;L;7;0;;;9634;5179;181;;
852;3;7461;L;7;0;;;10252;10268;40;;
852;3;7463;L;7;0;;;3433;10252;40;;
852;3;7465;L;7;0;;;10268;10252;40;;
852;3;7467;L;7;0;;;10252;3433;40;;
852;3;7469;L;7;0;;;3868;2282;44;;
852;3;7471;L;7;0;;;10574;3868;44;;
852;3;7473;L;7;0;;;3868;10574;44;;
852;3;7475;L;7;0;;;2282;3868;44;;
852;3;7477;L;7;0;;;11581;12287;751;;
852;3;7479;L;7;0;;;1806;11581;751;;
852;3;7481;L;7;0;;;11581;1806;751;;
852;3;7483;L;7;0;;;7966;11574;751;;
852;3;7485;L;7;0;;;10612;12097;37;;
852;3;7487;L;7;0;;;12097;10612;37;;
852;3;7489;L;7;0;;;9632;12097;37;;
852;3;7491;L;7;0;;;12097;9632;37;;
852;3;7493;L;7;0;;;12096;12094;37;;
852;3;7495;L;7;0;;;12096;3433;37;;
852;3;7497;L;7;0;;;12094;12096;37;;
852;3;7499;L;7;0;;;3433;12098;37;;
852;3;7501;L;7;0;;;443;12096;37;;
852;3;7503;L;7;0;;;12096;443;37;;
852;3;7505;L;7;0;;;5522;10612;37;;
852;3;7507;L;7;0;;;9632;5522;37;;
852;3;7509;L;7;0;;;5522;9632;37;;
852;3;7511;L;7;0;;;10612;5522;37;;
852;3;7513;L;7;0;;;10612;11943;690;;
852;3;7515;L;7;0;;;11943;10612;690;;
852;3;7517;L;7;0;;;9632;11943;690;;
852;3;7519;L;7;0;;;11943;9632;690;;
852;3;7521;L;7;0;;;10624;443;986;;
852;3;7523;L;7;0;;;443;10624;986;;
852;3;7525;L;7;0;;;10615;9632;31;;
852;3;7527;L;7;0;;;9632;10615;31;;
852;3;7529;L;7;0;;;10620;5480;31;;
852;3;7531;L;7;0;;;10620;5480;31;;
852;3;7533;L;7;0;;;1807;10620;31;;
852;3;7535;L;7;0;;;10620;3437;31;;
852;3;7537;L;7;0;;;10620;3437;31;;
852;3;7539;L;7;0;;;10620;1807;31;;
852;3;7541;L;7;0;;;3437;10620;31;;
852;3;7543;L;7;0;;;5480;10620;31;;
852;3;7546;L;7;0;;;3691;831;558;;
852;3;7548;L;7;0;;;831;10244;558;;
852;3;7550;L;7;0;;;10244;831;558;;
852;3;7552;L;7;0;;;831;3691;558;;
852;3;7554;L;7;0;;;3691;9959;792;;
852;3;7556;L;7;0;;;9959;10244;792;;
852;3;7558;L;7;0;;;10244;9959;792;;
852;3;7560;L;7;0;;;9959;3691;792;;
852;3;7562;L;7;0;;;1806;3670;25;;
852;3;7564;L;7;0;;;11552;3670;25;;
852;3;7566;L;7;0;;;3111;3108;193;;
852;3;7568;L;7;0;;;3108;2272;193;;
852;3;7570;L;7;0;;;2272;3108;193;;
852;3;7572;L;7;0;;;3108;3111;193;;
852;3;7574;L;7;0;;;4521;1806;30;;
852;3;7576;L;7;0;;;9851;4521;30;;
852;3;7578;L;7;0;;;1806;4521;30;;
852;3;7580;L;7;0;;;4521;9851;30;;
852;3;7582;L;7;0;;;3872;3867;44;;
852;3;7584;L;7;0;;;3867;3872;44;;
852;3;7586;L;7;0;;;2282;10560;24;;
852;3;7588;L;7;0;;;10560;2282;24;;
852;3;7590;L;7;0;;;4518;2511;176;;
852;3;7592;L;7;0;;;2511;4518;176;;
852;3;7594;L;7;0;;;10634;8128;88;;
852;3;7596;L;7;0;;;10200;1173;1687;;
852;3;7598;L;7;0;;;1173;10200;1687;;
852;3;7600;L;7;0;;;10835;7939;1033;;
852;3;7602;L;7;0;;;7939;1173;1033;;
852;3;7604;L;7;0;;;1173;7939;1033;;
852;3;7606;L;7;0;;;7939;1173;1033;;
852;3;7608;L;7;0;;;10835;10204;2090;;
852;3;7610;L;7;0;;;10204;1173;2090;;
852;3;7612;L;7;0;;;1173;10204;2090;;
852;3;7614;L;7;0;;;1173;10204;2090;;
852;3;7616;L;7;0;;;10835;10203;2299;;
852;3;7618;L;7;0;;;10203;1173;2299;;
852;3;7620;L;7;0;;;10612;7806;1341;;
852;3;7622;L;7;0;;;7806;9631;1341;;
852;3;7624;L;7;0;;;9631;7806;1905;;
852;3;7626;L;7;0;;;7806;10612;1341;;
852;3;7628;L;7;0;;;10612;1222;1905;;
852;3;7630;L;7;0;;;1222;10612;1905;;
852;3;7632;L;7;0;;;10612;3789;441;;
852;3;7634;L;7;0;;;3789;9631;441;;
852;3;7636;L;7;0;;;9631;3789;441;;
852;3;7638;L;7;0;;;3789;10612;441;;
852;3;7640;L;7;0;;;699;6488;148;;
852;3;7642;L;7;0;;;699;6847;148;;
852;3;7644;L;7;0;;;6488;699;148;;
852;3;7646;L;7;0;;;6847;699;148;;
852;3;7648;L;7;0;;;10200;10835;1687;;
852;3;7650;L;7;0;;;10835;10200;1687;;
852;3;7652;L;1;4;80860;;443;12094;37;;
852;3;7655;L;1;3;8229;;1862;455;37;;
852;3;7660;L;1;3;1134;;5;9269;288;;
852;3;7671;L;1;3;5124;3253;279;9118;19;;
852;3;7688;L;1;4;31131;;4209;4204;65;;
852;3;7691;L;1;4;31130;;4212;4209;65;;
852;3;7697;L;7;0;;;5623;3286;112;;
852;3;7699;L;7;0;;;3286;5623;112;;
852;3;7701;L;7;0;;;2285;6407;24;;
852;3;7703;L;7;0;;;6407;2285;24;;
852;3;7705;L;7;0;;;2278;6450;24;;
852;3;7707;L;7;0;;;6448;3560;24;;
852;3;7709;L;7;0;;;7231;2958;77;;
852;3;7711;L;7;0;;;12103;9632;37;;
852;3;7713;L;7;0;;;10612;12103;37;;
852;3;7715;L;7;0;;;9632;12103;37;;
852;3;7717;L;7;0;;;12103;10612;37;;
852;3;7719;L;7;0;;;10612;12101;37;;
852;3;7721;L;7;0;;;12101;9632;37;;
852;3;7723;L;7;0;;;9632;12101;37;;
852;3;7725;L;7;0;;;12101;10612;37;;
852;3;7727;L;7;0;;;443;12096;37;;
852;3;7729;L;7;0;;;2958;7106;77;;
852;3;7731;L;7;0;;;1806;12179;2034;;
852;3;7733;L;7;0;;;12179;4099;2034;;
852;3;7735;L;7;0;;;4099;12179;2034;;
852;3;7737;L;7;0;;;12179;1806;2034;;
852;3;7739;L;7;0;;;1806;4100;2674;;
852;3;7741;L;7;0;;;4100;4099;2674;;
852;3;7743;L;7;0;;;4099;4100;2674;;
852;3;7745;L;7;0;;;4100;1806;2674;;
852;3;7747;L;7;0;;;1806;1679;1597;;
852;3;7749;L;7;0;;;1679;4099;1597;;
852;3;7751;L;7;0;;;4099;1679;1597;;
852;3;7753;L;7;0;;;1679;1806;1597;;
852;3;7755;L;7;0;;;6039;2292;24;;
852;3;7757;L;7;0;;;2292;6450;24;;
852;3;7759;L;7;0;;;6450;2292;24;;
852;3;7761;L;7;0;;;2292;6039;24;;
852;3;7763;L;1;3;2209;;8983;4049;1380;;
852;3;7768;L;1;3;2309;;4980;4984;113;;
852;3;7773;L;1;3;8533;;539;8198;61;;
852;3;7783;L;1;2;260;;9919;9903;7;;
852;3;7791;L;1;2;;2714;2715;2713;24;;
852;3;7796;L;1;3;3325;8193;10105;2294;29;;
852;3;7804;L;1;3;4410;;8468;10717;8;;
852;3;7809;L;1;3;5718;;7004;1500;2034;;
852;3;7815;L;1;3;8647;;7524;10262;40;;
852;3;7820;L;1;4;86107;;10250;1750;40;;
852;3;7825;L;1;4;86108;;10250;654;10;;
852;3;7832;L;1;3;8314;;9178;7922;2;;
852;3;7844;L;1;3;8315;;514;9198;51;;
852;3;7854;L;1;3;5123;;4341;4338;5;;
852;3;7861;L;1;3;2208;;2483;7700;988;;
852;3;7867;L;8;0;M6;4115;1806;4099;1691;;
852;3;7872;L;8;0;M6;4116;4099;1806;1691;;
852;3;7877;L;8;0;M4;4121;1806;8412;15;;
852;3;7883;L;8;0;M4;4121;8412;1806;15;;
852;3;7889;L;8;0;M0;4123;1787;1772;166;;
852;3;7895;L;8;0;M0;4125;1772;1787;3193;;
852;3;7900;L;8;0;M0;4124;1787;1772;3193;;
852;3;7905;L;8;0;M0;4129;1772;1787;2;;
852;3;7911;L;8;0;M0;4127;1787;1772;3191;;
852;3;7917;L;8;0;M3;4113;1806;11961;2;;
852;3;7922;L;8;0;M3;4113;11961;1806;2;;
852;3;7927;L;8;0;M35;4122;6039;6450;24;;
852;3;7934;L;8;0;M35;4122;6450;6039;24;;
852;3;7942;L;8;0;M5;4117;1806;9852;81;;
852;3;7948;L;8;0;M5;4120;9852;1806;81;;
852;3;7954;L;7;0;;;6382;11961;56;;
852;3;7956;L;7;0;;;11961;6382;596;;
852;3;7958;L;7;0;;;4518;10749;786;;
852;3;7960;L;7;0;;;10749;1366;337;;
852;3;7962;L;7;0;;;1366;10749;337;;
852;3;7964;L;7;0;;;10749;4518;786;;
852;3;7966;L;7;0;;;1806;11511;1908;;
852;3;7968;L;7;0;;;11511;4099;1908;;
852;3;7970;L;7;0;;;4099;11511;1908;;
852;3;7972;L;7;0;;;11511;1806;1908;;
852;3;7974;L;7;0;;;10835;12216;2299;;
852;3;7976;L;7;0;;;12216;1173;2299;;
852;3;7978;L;7;0;;;1173;12216;2299;;
852;3;7980;L;7;0;;;12216;10835;2299;;
852;3;7982;L;7;0;;;11927;9188;51;;
852;3;7984;L;7;0;;;9188;3433;51;;
852;3;7986;L;7;0;;;3433;9188;51;;
852;3;7988;L;7;0;;;9188;11927;51;;
852;3;7990;L;7;0;;;11927;2108;1183;;
852;3;7992;L;7;0;;;2108;3433;1183;;
852;3;7994;L;7;0;;;3433;2108;1183;;
852;3;7996;L;7;0;;;2108;11927;1183;;
852;3;7998;L;7;0;;;11927;11266;374;;
852;3;8000;L;7;0;;;11266;3433;374;;
852;3;8002;L;7;0;;;3433;11266;374;;
852;3;8004;L;7;0;;;11266;11927;374;;
852;3;8006;L;7;0;;;11927;3486;505;;
852;3;8008;L;7;0;;;3486;3433;505;;
852;3;8010;L;7;0;;;3433;3486;374;;
852;3;8012;L;7;0;;;3486;11927;374;;
852;3;8014;L;7;0;;;11927;8529;853;;
852;3;8016;L;7;0;;;8529;3433;853;;
852;3;8018;L;7;0;;;3433;8529;853;;
852;3;8020;L;7;0;;;8529;11927;853;;
852;3;8022;L;7;0;;;11927;7923;28;;
852;3;8024;L;7;0;;;7923;3433;28;;
852;3;8026;L;7;0;;;3433;7923;28;;
852;3;8028;L;7;0;;;7923;11927;28;;
852;3;8038;L;7;0;;;271;1366;30;;
852;3;8040;L;7;0;;;5395;271;30;;
852;3;8042;L;7;0;;;1366;271;30;;
852;3;8044;L;7;0;;;271;5395;30;;
852;3;8046;L;7;0;;;8430;1366;68;;
852;3;8048;L;7;0;;;4518;8430;68;;
852;3;8050;L;7;0;;;1366;8430;68;;
852;3;8052;L;7;0;;;8430;4518;68;;
852;3;8054;L;7;0;;;4558;1366;151;;
852;3;8056;L;7;0;;;4518;4558;151;;
852;3;8058;L;7;0;;;1366;4558;151;;
852;3;8060;L;7;0;;;4558;4518;151;;
852;3;8030;L;1;4;24102;;8349;6039;74;;
852;3;8033;L;1;4;60405;;10520;6869;103;;
852;3;8036;L;1;4;70553;;11549;7366;1845;;
852;3;8063;L;1;4;70868;;10060;7107;2044;;
852;3;8066;L;1;4;70801;;1105;7107;916;;
852;3;8069;L;1;4;65116;;5200;7107;966;;
852;3;8072;L;1;4;62819;;2558;6869;42;;
852;3;8075;L;1;4;10528;;3727;5762;418;;
852;3;8078;L;1;4;30413;;3287;6039;60;;
852;3;8081;L;1;3;2141;;3287;6039;60;;
852;3;8085;L;1;4;81108;;7840;3534;9;;
852;3;8089;L;1;4;70570;;1169;7107;932;;
852;3;8092;L;1;4;67101;;1085;8961;16;;
852;3;8096;L;1;4;75149;;720;8235;1902;;
852;3;8100;L;1;4;60443;;5294;6869;902;;
852;3;8103;L;8;0;M7;4126;5480;1806;31;;
852;3;8107;L;8;0;M0;4112;1772;1787;3198;;
852;3;8112;L;8;0;M3;4118;1806;11961;17;;
852;3;8117;L;8;0;M3;4119;11961;1806;17;;
852;3;8122;L;8;0;M1;4114;3719;1806;194;;
852;3;8129;L;8;0;M6;4130;1806;4099;462;;
852;3;8134;L;8;0;M6;4130;4099;1806;462;;
852;3;8139;L;8;0;M6;4128;1806;4099;42;;
852;3;8144;L;8;0;M6;4128;4099;1806;42;;
852;3;8149;L;8;0;M8;4131;6869;2568;462;;
852;3;8154;L;8;0;M8;;2568;6869;462;;
852;3;8160;L;7;0;;;1806;5627;171;;
852;3;8162;L;7;0;;;5627;2794;171;;
852;3;8164;L;7;0;;;1807;5635;105;;
852;3;8166;L;7;0;;;5635;1807;105;;
852;3;8168;L;7;0;;;3166;5635;3191;;
852;3;8170;L;7;0;;;5635;3166;105;;
852;3;8172;L;7;0;;;11552;3670;25;;
852;3;8174;L;7;0;;;3670;1806;25;;
852;3;8176;L;7;0;;;6044;11552;940;;
852;3;8178;L;7;0;;;11552;6044;940;;
852;3;8180;L;7;0;;;2285;2280;24;;
852;3;8182;L;7;0;;;2280;3560;24;;
852;3;8184;L;7;0;;;856;1406;1106;;
852;3;8186;L;7;0;;;10056;1406;1106;;
852;3;8188;L;7;0;;;10056;795;313;;
852;3;8190;L;7;0;;;10835;4383;35;;
852;3;8192;L;7;0;;;4383;10835;35;;
852;3;8194;L;7;0;;;10620;10613;31;;
852;3;8196;L;7;0;;;3443;3722;28;;
852;3;8198;L;7;0;;;3443;1804;28;;
852;3;8200;L;7;0;;;3722;3443;28;;
852;3;8202;L;7;0;;;1804;3443;28;;
852;3;8204;L;7;0;;;5623;1806;194;;
852;3;8206;L;7;0;;;1806;5623;70;;
852;3;8208;L;7;0;;;1806;2558;42;;
852;3;8210;L;7;0;;;2558;1806;42;;
852;3;8212;L;7;0;;;5480;10614;31;;
