CID;TABCD;LCD;INT_CID;INT_TABCD;INT_LCD
852;3;6283;852;3;6291
852;3;6291;852;3;6293
852;3;6293;852;3;6295
852;3;6295;852;3;22282
852;3;22282;852;3;22383
852;3;22383;852;3;23535
852;3;23535;852;3;6283
852;3;6281;852;3;6285
852;3;6285;852;3;6287
852;3;6287;852;3;6289
852;3;6289;852;3;6902
852;3;6902;852;3;21265
852;3;21265;852;3;22281
852;3;22281;852;3;6281
852;3;6269;852;3;6271
852;3;6271;852;3;6273
852;3;6273;852;3;6275
852;3;6275;852;3;20168
852;3;20168;852;3;20230
852;3;20230;852;3;6269
852;3;6265;852;3;6267
852;3;6267;852;3;21009
852;3;21009;852;3;21286
852;3;21286;852;3;6265
852;3;6244;852;3;20912
852;3;20912;852;3;6244
852;3;6242;852;3;23573
852;3;23573;852;3;6242
852;3;6239;852;3;23542
852;3;23542;852;3;6239
852;3;6236;852;3;23539
852;3;23539;852;3;6236
852;3;6234;852;3;21912
852;3;21912;852;3;21950
852;3;21950;852;3;6234
852;3;6230;852;3;21938
852;3;21938;852;3;6230
852;3;6227;852;3;22146
852;3;22146;852;3;22162
852;3;22162;852;3;6227
852;3;6224;852;3;24119
852;3;24119;852;3;6224
852;3;6222;852;3;24070
852;3;24070;852;3;6222
852;3;6218;852;3;24546
852;3;24546;852;3;6218
852;3;6215;852;3;24064
852;3;24064;852;3;6215
852;3;6211;852;3;24049
852;3;24049;852;3;6211
852;3;6209;852;3;6212
852;3;6212;852;3;6209
852;3;6206;852;3;6208
852;3;6208;852;3;6206
852;3;6202;852;3;24888
852;3;24888;852;3;25223
852;3;25223;852;3;6202
852;3;6199;852;3;24047
852;3;24047;852;3;6199
852;3;6195;852;3;20264
852;3;20264;852;3;6195
852;3;6192;852;3;20422
852;3;20422;852;3;6192
852;3;6189;852;3;20173
852;3;20173;852;3;6189
852;3;6186;852;3;20265
852;3;20265;852;3;6186
852;3;6183;852;3;20432
852;3;20432;852;3;6183
852;3;6181;852;3;20181
852;3;20181;852;3;6181
852;3;6177;852;3;20337
852;3;20337;852;3;6177
852;3;6174;852;3;20183
852;3;20183;852;3;6174
852;3;6144;852;3;29864
852;3;29864;852;3;29969
852;3;29969;852;3;6144
852;3;6142;852;3;6575
852;3;6575;852;3;6585
852;3;6585;852;3;6587
852;3;6587;852;3;6589
852;3;6589;852;3;6142
852;3;6141;852;3;6817
852;3;6817;852;3;6819
852;3;6819;852;3;6823
852;3;6823;852;3;6825
852;3;6825;852;3;6141
852;3;6140;852;3;6607
852;3;6607;852;3;6627
852;3;6627;852;3;6140
852;3;6135;852;3;22222
852;3;22222;852;3;6135
852;3;6133;852;3;6240
852;3;6240;852;3;6133
852;3;6129;852;3;6237
852;3;6237;852;3;6129
852;3;6121;852;3;6233
852;3;6233;852;3;6121
852;3;6120;852;3;6231
852;3;6231;852;3;6120
852;3;6114;852;3;6228
852;3;6228;852;3;6114
852;3;6108;852;3;6139
852;3;6139;852;3;6108
852;3;6103;852;3;6221
852;3;6221;852;3;6103
852;3;6102;852;3;6219
852;3;6219;852;3;6102
852;3;6100;852;3;6216
852;3;6216;852;3;6100
852;3;6097;852;3;6203
852;3;6203;852;3;6097
852;3;6096;852;3;6205
852;3;6205;852;3;6096
852;3;6094;852;3;6200
852;3;6200;852;3;6094
852;3;6085;852;3;6193
852;3;6193;852;3;6085
852;3;6084;852;3;6196
852;3;6196;852;3;6084
852;3;6082;852;3;6187
852;3;6187;852;3;6082
852;3;6081;852;3;6190
852;3;6190;852;3;6081
852;3;6078;852;3;6184
852;3;6184;852;3;6078
852;3;6076;852;3;6178
852;3;6178;852;3;6076
852;3;6075;852;3;6180
852;3;6180;852;3;6075
852;3;6059;852;3;26001
852;3;26001;852;3;6059
852;3;6056;852;3;6058
852;3;6058;852;3;6056
852;3;6054;852;3;20341
852;3;20341;852;3;6054
852;3;6051;852;3;20184
852;3;20184;852;3;6051
852;3;6046;852;3;6048
852;3;6048;852;3;6166
852;3;6166;852;3;6168
852;3;6168;852;3;6170
852;3;6170;852;3;6172
852;3;6172;852;3;6046
852;3;6045;852;3;6049
852;3;6049;852;3;6045
852;3;6040;852;3;6042
852;3;6042;852;3;6040
852;3;6039;852;3;6305
852;3;6305;852;3;6307
852;3;6307;852;3;6373
852;3;6373;852;3;6375
852;3;6375;852;3;6039
852;3;6037;852;3;6043
852;3;6043;852;3;6037
852;3;6032;852;3;6036
852;3;6036;852;3;6032
852;3;6031;852;3;6154
852;3;6154;852;3;6156
852;3;6156;852;3;7147
852;3;7147;852;3;7149
852;3;7149;852;3;6031
852;3;6028;852;3;6034
852;3;6034;852;3;6028
852;3;6027;852;3;6309
852;3;6309;852;3;6311
852;3;6311;852;3;6313
852;3;6313;852;3;6315
852;3;6315;852;3;6914
852;3;6914;852;3;6027
852;3;6018;852;3;6022
852;3;6022;852;3;6457
852;3;6457;852;3;6018
852;3;6017;852;3;6021
852;3;6021;852;3;6017
852;3;6016;852;3;6020
852;3;6020;852;3;6016
852;3;6015;852;3;6357
852;3;6357;852;3;6359
852;3;6359;852;3;6361
852;3;6361;852;3;6363
852;3;6363;852;3;25864
852;3;25864;852;3;26042
852;3;26042;852;3;6015
852;3;6013;852;3;6257
852;3;6257;852;3;6259
852;3;6259;852;3;6261
852;3;6261;852;3;6263
852;3;6263;852;3;6013
852;3;6012;852;3;6052
852;3;6052;852;3;6012
852;3;6011;852;3;6055
852;3;6055;852;3;6011
852;3;6007;852;3;6008
852;3;6008;852;3;6007
852;3;6005;852;3;6006
852;3;6006;852;3;6158
852;3;6158;852;3;6160
852;3;6160;852;3;6162
852;3;6162;852;3;6164
852;3;6164;852;3;6005
852;3;5998;852;3;6000
852;3;6000;852;3;28287
852;3;28287;852;3;28291
852;3;28291;852;3;5998
852;3;5990;852;3;5992
852;3;5992;852;3;5994
852;3;5994;852;3;5996
852;3;5996;852;3;22263
852;3;22263;852;3;5990
852;3;5964;852;3;5972
852;3;5972;852;3;5974
852;3;5974;852;3;5976
852;3;5976;852;3;25097
852;3;25097;852;3;25678
852;3;25678;852;3;5964
852;3;5962;852;3;5984
852;3;5984;852;3;5986
852;3;5986;852;3;5988
852;3;5988;852;3;25095
852;3;25095;852;3;25426
852;3;25426;852;3;5962
852;3;5960;852;3;5978
852;3;5978;852;3;5980
852;3;5980;852;3;5982
852;3;5982;852;3;25096
852;3;25096;852;3;5960
852;3;5958;852;3;5966
852;3;5966;852;3;5968
852;3;5968;852;3;5970
852;3;5970;852;3;25098
852;3;25098;852;3;25694
852;3;25694;852;3;5958
852;3;5942;852;3;5944
852;3;5944;852;3;5946
852;3;5946;852;3;5948
852;3;5948;852;3;5950
852;3;5950;852;3;5952
852;3;5952;852;3;5954
852;3;5954;852;3;5956
852;3;5956;852;3;6571
852;3;6571;852;3;6573
852;3;6573;852;3;6591
852;3;6591;852;3;6593
852;3;6593;852;3;22264
852;3;22264;852;3;28228
852;3;28228;852;3;5942
852;3;5934;852;3;5936
852;3;5936;852;3;5938
852;3;5938;852;3;5940
852;3;5940;852;3;28370
852;3;28370;852;3;28398
852;3;28398;852;3;5934
852;3;5926;852;3;5928
852;3;5928;852;3;5930
852;3;5930;852;3;5932
852;3;5932;852;3;28238
852;3;28238;852;3;28298
852;3;28298;852;3;5926
852;3;5910;852;3;5912
852;3;5912;852;3;5914
852;3;5914;852;3;5916
852;3;5916;852;3;5918
852;3;5918;852;3;5920
852;3;5920;852;3;5922
852;3;5922;852;3;5924
852;3;5924;852;3;28236
852;3;28236;852;3;28309
852;3;28309;852;3;5910
852;3;5902;852;3;5904
852;3;5904;852;3;5906
852;3;5906;852;3;5908
852;3;5908;852;3;28337
852;3;28337;852;3;28352
852;3;28352;852;3;5902
852;3;5884;852;3;5886
852;3;5886;852;3;5888
852;3;5888;852;3;5890
852;3;5890;852;3;6599
852;3;6599;852;3;28232
852;3;28232;852;3;28359
852;3;28359;852;3;5884
852;3;5876;852;3;5878
852;3;5878;852;3;5880
852;3;5880;852;3;5882
852;3;5882;852;3;28254
852;3;28254;852;3;28379
852;3;28379;852;3;5876
852;3;5246;852;3;5808
852;3;5808;852;3;28494
852;3;28494;852;3;28496
852;3;28496;852;3;5246
852;3;4576;852;3;5716
852;3;5716;852;3;27057
852;3;27057;852;3;28448
852;3;28448;852;3;4576
852;3;4510;852;3;5652
852;3;5652;852;3;5860
852;3;5860;852;3;5862
852;3;5862;852;3;6773
852;3;6773;852;3;6775
852;3;6775;852;3;8074
852;3;8074;852;3;8209
852;3;8209;852;3;8211
852;3;8211;852;3;25266
852;3;25266;852;3;28417
852;3;28417;852;3;4510
852;3;4436;852;3;5578
852;3;5578;852;3;28378
852;3;28378;852;3;4436
852;3;4408;852;3;5550
852;3;5550;852;3;5864
852;3;5864;852;3;5866
852;3;5866;852;3;21617
852;3;21617;852;3;4408
852;3;4120;852;3;4692
852;3;4692;852;3;5270
852;3;5270;852;3;5834
852;3;5834;852;3;24117
852;3;24117;852;3;28512
852;3;28512;852;3;4120
852;3;4114;852;3;4686
852;3;4686;852;3;5264
852;3;5264;852;3;5828
852;3;5828;852;3;27744
852;3;27744;852;3;27777
852;3;27777;852;3;27795
852;3;27795;852;3;28508
852;3;28508;852;3;4114
852;3;4112;852;3;4684
852;3;4684;852;3;5262
852;3;5262;852;3;5826
852;3;5826;852;3;27569
852;3;27569;852;3;28507
852;3;28507;852;3;4112
852;3;4110;852;3;4682
852;3;4682;852;3;5260
852;3;5260;852;3;5824
852;3;5824;852;3;27739
852;3;27739;852;3;28506
852;3;28506;852;3;4110
852;3;4106;852;3;4678
852;3;4678;852;3;5258
852;3;5258;852;3;5820
852;3;5820;852;3;23977
852;3;23977;852;3;28503
852;3;28503;852;3;4106
852;3;4104;852;3;4676
852;3;4676;852;3;5256
852;3;5256;852;3;5818
852;3;5818;852;3;24897
852;3;24897;852;3;28502
852;3;28502;852;3;4104
852;3;4100;852;3;4672
852;3;4672;852;3;5252
852;3;5252;852;3;5814
852;3;5814;852;3;8062
852;3;8062;852;3;28499
852;3;28499;852;3;4100
852;3;4098;852;3;4670
852;3;4670;852;3;5250
852;3;5250;852;3;5812
852;3;5812;852;3;8098
852;3;8098;852;3;28498
852;3;28498;852;3;4098
852;3;4096;852;3;4668
852;3;4668;852;3;5248
852;3;5248;852;3;5810
852;3;5810;852;3;25060
852;3;25060;852;3;28497
852;3;28497;852;3;4096
852;3;4094;852;3;4666
852;3;4666;852;3;5244
852;3;5244;852;3;5806
852;3;5806;852;3;26794
852;3;26794;852;3;28493
852;3;28493;852;3;4094
852;3;4092;852;3;4664
852;3;4664;852;3;5242
852;3;5242;852;3;5804
852;3;5804;852;3;25052
852;3;25052;852;3;28492
852;3;28492;852;3;4092
852;3;4090;852;3;4662
852;3;4662;852;3;5240
852;3;5240;852;3;5802
852;3;5802;852;3;28491
852;3;28491;852;3;4090
852;3;4088;852;3;4660
852;3;4660;852;3;5238
852;3;5238;852;3;5800
852;3;5800;852;3;26402
852;3;26402;852;3;28490
852;3;28490;852;3;4088
852;3;4086;852;3;4658
852;3;4658;852;3;5236
852;3;5236;852;3;5798
852;3;5798;852;3;6964
852;3;6964;852;3;28489
852;3;28489;852;3;4086
852;3;4084;852;3;4656
852;3;4656;852;3;5234
852;3;5234;852;3;5796
852;3;5796;852;3;28488
852;3;28488;852;3;4084
852;3;4082;852;3;4654
852;3;4654;852;3;5232
852;3;5232;852;3;5794
852;3;5794;852;3;25038
852;3;25038;852;3;28487
852;3;28487;852;3;4082
852;3;4080;852;3;4652
852;3;4652;852;3;5230
852;3;5230;852;3;5792
852;3;5792;852;3;8065
852;3;8065;852;3;28486
852;3;28486;852;3;4080
852;3;4078;852;3;4650
852;3;4650;852;3;5228
852;3;5228;852;3;5790
852;3;5790;852;3;28485
852;3;28485;852;3;4078
852;3;4076;852;3;4648
852;3;4648;852;3;5226
852;3;5226;852;3;5788
852;3;5788;852;3;6929
852;3;6929;852;3;26725
852;3;26725;852;3;28484
852;3;28484;852;3;4076
852;3;4074;852;3;4646
852;3;4646;852;3;5224
852;3;5224;852;3;5786
852;3;5786;852;3;25165
852;3;25165;852;3;28483
852;3;28483;852;3;4074
852;3;4072;852;3;4644
852;3;4644;852;3;5222
852;3;5222;852;3;5784
852;3;5784;852;3;28482
852;3;28482;852;3;4072
852;3;4070;852;3;4642
852;3;4642;852;3;5220
852;3;5220;852;3;5782
852;3;5782;852;3;8068
852;3;8068;852;3;28481
852;3;28481;852;3;4070
852;3;4068;852;3;4640
852;3;4640;852;3;5218
852;3;5218;852;3;5780
852;3;5780;852;3;28480
852;3;28480;852;3;4068
852;3;4066;852;3;4638
852;3;4638;852;3;5216
852;3;5216;852;3;5778
852;3;5778;852;3;25708
852;3;25708;852;3;28479
852;3;28479;852;3;4066
852;3;4064;852;3;4636
852;3;4636;852;3;5214
852;3;5214;852;3;5776
852;3;5776;852;3;8094
852;3;8094;852;3;28478
852;3;28478;852;3;4064
852;3;4062;852;3;4634
852;3;4634;852;3;5212
852;3;5212;852;3;5774
852;3;5774;852;3;25739
852;3;25739;852;3;28477
852;3;28477;852;3;4062
852;3;4060;852;3;4632
852;3;4632;852;3;5210
852;3;5210;852;3;5772
852;3;5772;852;3;28476
852;3;28476;852;3;4060
852;3;4058;852;3;4630
852;3;4630;852;3;5208
852;3;5208;852;3;5770
852;3;5770;852;3;25687
852;3;25687;852;3;28475
852;3;28475;852;3;4058
852;3;4056;852;3;4628
852;3;4628;852;3;5206
852;3;5206;852;3;5768
852;3;5768;852;3;25501
852;3;25501;852;3;28474
852;3;28474;852;3;4056
852;3;4054;852;3;4626
852;3;4626;852;3;5204
852;3;5204;852;3;5766
852;3;5766;852;3;8091
852;3;8091;852;3;28473
852;3;28473;852;3;4054
852;3;4052;852;3;4624
852;3;4624;852;3;5202
852;3;5202;852;3;5764
852;3;5764;852;3;8071
852;3;8071;852;3;28472
852;3;28472;852;3;4052
852;3;4048;852;3;4620
852;3;4620;852;3;5198
852;3;5198;852;3;5760
852;3;5760;852;3;6525
852;3;6525;852;3;28470
852;3;28470;852;3;4048
852;3;4046;852;3;4618
852;3;4618;852;3;5196
852;3;5196;852;3;5758
852;3;5758;852;3;28469
852;3;28469;852;3;4046
852;3;4044;852;3;4616
852;3;4616;852;3;5194
852;3;5194;852;3;5756
852;3;5756;852;3;25417
852;3;25417;852;3;28468
852;3;28468;852;3;4044
852;3;4042;852;3;4614
852;3;4614;852;3;5192
852;3;5192;852;3;5754
852;3;5754;852;3;28467
852;3;28467;852;3;4042
852;3;4040;852;3;4612
852;3;4612;852;3;5190
852;3;5190;852;3;5752
852;3;5752;852;3;25005
852;3;25005;852;3;28466
852;3;28466;852;3;4040
852;3;4038;852;3;4610
852;3;4610;852;3;5188
852;3;5188;852;3;5750
852;3;5750;852;3;28465
852;3;28465;852;3;4038
852;3;4036;852;3;4608
852;3;4608;852;3;5186
852;3;5186;852;3;5748
852;3;5748;852;3;25943
852;3;25943;852;3;26008
852;3;26008;852;3;28464
852;3;28464;852;3;4036
852;3;4034;852;3;4606
852;3;4606;852;3;5184
852;3;5184;852;3;5746
852;3;5746;852;3;28463
852;3;28463;852;3;4034
852;3;4032;852;3;4604
852;3;4604;852;3;5182
852;3;5182;852;3;5744
852;3;5744;852;3;25000
852;3;25000;852;3;28462
852;3;28462;852;3;4032
852;3;4030;852;3;4602
852;3;4602;852;3;5180
852;3;5180;852;3;5742
852;3;5742;852;3;25321
852;3;25321;852;3;28461
852;3;28461;852;3;4030
852;3;4028;852;3;4600
852;3;4600;852;3;5178
852;3;5178;852;3;5740
852;3;5740;852;3;25139
852;3;25139;852;3;28460
852;3;28460;852;3;4028
852;3;4026;852;3;4598
852;3;4598;852;3;5176
852;3;5176;852;3;5738
852;3;5738;852;3;5856
852;3;5856;852;3;8213
852;3;8213;852;3;25200
852;3;25200;852;3;28459
852;3;28459;852;3;4026
852;3;4024;852;3;4596
852;3;4596;852;3;5174
852;3;5174;852;3;5736
852;3;5736;852;3;24986
852;3;24986;852;3;28458
852;3;28458;852;3;4024
852;3;4022;852;3;4594
852;3;4594;852;3;5172
852;3;5172;852;3;5734
852;3;5734;852;3;7128
852;3;7128;852;3;27107
852;3;27107;852;3;28457
852;3;28457;852;3;4022
852;3;4020;852;3;4592
852;3;4592;852;3;5170
852;3;5170;852;3;5732
852;3;5732;852;3;20101
852;3;20101;852;3;27105
852;3;27105;852;3;28456
852;3;28456;852;3;4020
852;3;4018;852;3;4590
852;3;4590;852;3;5168
852;3;5168;852;3;5730
852;3;5730;852;3;27114
852;3;27114;852;3;28455
852;3;28455;852;3;4018
852;3;4016;852;3;4588
852;3;4588;852;3;5166
852;3;5166;852;3;5728
852;3;5728;852;3;27096
852;3;27096;852;3;28454
852;3;28454;852;3;4016
852;3;4014;852;3;4586
852;3;4586;852;3;5164
852;3;5164;852;3;5726
852;3;5726;852;3;8087
852;3;8087;852;3;28453
852;3;28453;852;3;4014
852;3;4012;852;3;4584
852;3;4584;852;3;5162
852;3;5162;852;3;5724
852;3;5724;852;3;28452
852;3;28452;852;3;4012
852;3;4010;852;3;4582
852;3;4582;852;3;5160
852;3;5160;852;3;5722
852;3;5722;852;3;27080
852;3;27080;852;3;28451
852;3;28451;852;3;4010
852;3;4008;852;3;4580
852;3;4580;852;3;5158
852;3;5158;852;3;5720
852;3;5720;852;3;27064
852;3;27064;852;3;28450
852;3;28450;852;3;4008
852;3;4002;852;3;4004
852;3;4004;852;3;4572
852;3;4572;852;3;4574
852;3;4574;852;3;5152
852;3;5152;852;3;5154
852;3;5154;852;3;5712
852;3;5712;852;3;5714
852;3;5714;852;3;6789
852;3;6789;852;3;27073
852;3;27073;852;3;28446
852;3;28446;852;3;28518
852;3;28518;852;3;31639
852;3;31639;852;3;4002
852;3;4000;852;3;5150
852;3;5150;852;3;31626
852;3;31626;852;3;31629
852;3;31629;852;3;4000
852;3;3998;852;3;4570
852;3;4570;852;3;5148
852;3;5148;852;3;5710
852;3;5710;852;3;30240
852;3;30240;852;3;3998
852;3;3996;852;3;4566
852;3;4566;852;3;5144
852;3;5144;852;3;5706
852;3;5706;852;3;24729
852;3;24729;852;3;28445
852;3;28445;852;3;3996
852;3;3992;852;3;4562
852;3;4562;852;3;5140
852;3;5140;852;3;5702
852;3;5702;852;3;28443
852;3;28443;852;3;3992
852;3;3990;852;3;4560
852;3;4560;852;3;5138
852;3;5138;852;3;5700
852;3;5700;852;3;24649
852;3;24649;852;3;28442
852;3;28442;852;3;3990
852;3;3988;852;3;4558
852;3;4558;852;3;5136
852;3;5136;852;3;5698
852;3;5698;852;3;28441
852;3;28441;852;3;3988
852;3;3984;852;3;3986
852;3;3986;852;3;4554
852;3;4554;852;3;4556
852;3;4556;852;3;5134
852;3;5134;852;3;5696
852;3;5696;852;3;24559
852;3;24559;852;3;28439
852;3;28439;852;3;3984
852;3;3982;852;3;4552
852;3;4552;852;3;5132
852;3;5132;852;3;5694
852;3;5694;852;3;28438
852;3;28438;852;3;3982
852;3;3980;852;3;4550
852;3;4550;852;3;5130
852;3;5130;852;3;5692
852;3;5692;852;3;24600
852;3;24600;852;3;28437
852;3;28437;852;3;3980
852;3;3978;852;3;4548
852;3;4548;852;3;5128
852;3;5128;852;3;5690
852;3;5690;852;3;28436
852;3;28436;852;3;3978
852;3;3974;852;3;4544
852;3;4544;852;3;5124
852;3;5124;852;3;5686
852;3;5686;852;3;28434
852;3;28434;852;3;3974
852;3;3972;852;3;4542
852;3;4542;852;3;5122
852;3;5122;852;3;5684
852;3;5684;852;3;24109
852;3;24109;852;3;28433
852;3;28433;852;3;3972
852;3;3970;852;3;4540
852;3;4540;852;3;5120
852;3;5120;852;3;5682
852;3;5682;852;3;24100
852;3;24100;852;3;28432
852;3;28432;852;3;3970
852;3;3968;852;3;4118
852;3;4118;852;3;4538
852;3;4538;852;3;4690
852;3;4690;852;3;5118
852;3;5118;852;3;5268
852;3;5268;852;3;5680
852;3;5680;852;3;5832
852;3;5832;852;3;6777
852;3;6777;852;3;6779
852;3;6779;852;3;6781
852;3;6781;852;3;6783
852;3;6783;852;3;6809
852;3;6809;852;3;6811
852;3;6811;852;3;6813
852;3;6813;852;3;6815
852;3;6815;852;3;28431
852;3;28431;852;3;28511
852;3;28511;852;3;3968
852;3;3966;852;3;4536
852;3;4536;852;3;5116
852;3;5116;852;3;5678
852;3;5678;852;3;24094
852;3;24094;852;3;24913
852;3;24913;852;3;28430
852;3;28430;852;3;3966
852;3;3964;852;3;4534
852;3;4534;852;3;5114
852;3;5114;852;3;5676
852;3;5676;852;3;28429
852;3;28429;852;3;3964
852;3;3962;852;3;4532
852;3;4532;852;3;5112
852;3;5112;852;3;5674
852;3;5674;852;3;25325
852;3;25325;852;3;28428
852;3;28428;852;3;3962
852;3;3960;852;3;4530
852;3;4530;852;3;5110
852;3;5110;852;3;5672
852;3;5672;852;3;25298
852;3;25298;852;3;28427
852;3;28427;852;3;3960
852;3;3958;852;3;4528
852;3;4528;852;3;5108
852;3;5108;852;3;5670
852;3;5670;852;3;28426
852;3;28426;852;3;3958
852;3;3956;852;3;4526
852;3;4526;852;3;5106
852;3;5106;852;3;5668
852;3;5668;852;3;25285
852;3;25285;852;3;25291
852;3;25291;852;3;28425
852;3;28425;852;3;3956
852;3;3954;852;3;4524
852;3;4524;852;3;5104
852;3;5104;852;3;5666
852;3;5666;852;3;28424
852;3;28424;852;3;3954
852;3;3952;852;3;4522
852;3;4522;852;3;5102
852;3;5102;852;3;5664
852;3;5664;852;3;25281
852;3;25281;852;3;28423
852;3;28423;852;3;3952
852;3;3950;852;3;4520
852;3;4520;852;3;5100
852;3;5100;852;3;5662
852;3;5662;852;3;24905
852;3;24905;852;3;28422
852;3;28422;852;3;3950
852;3;3948;852;3;4518
852;3;4518;852;3;5098
852;3;5098;852;3;5660
852;3;5660;852;3;28421
852;3;28421;852;3;3948
852;3;3946;852;3;4516
852;3;4516;852;3;5096
852;3;5096;852;3;5658
852;3;5658;852;3;25063
852;3;25063;852;3;28420
852;3;28420;852;3;3946
852;3;3944;852;3;4514
852;3;4514;852;3;5094
852;3;5094;852;3;5656
852;3;5656;852;3;25236
852;3;25236;852;3;28419
852;3;28419;852;3;3944
852;3;3942;852;3;4102
852;3;4102;852;3;4512
852;3;4512;852;3;4674
852;3;4674;852;3;5092
852;3;5092;852;3;5254
852;3;5254;852;3;5654
852;3;5654;852;3;5816
852;3;5816;852;3;28418
852;3;28418;852;3;28501
852;3;28501;852;3;3942
852;3;3938;852;3;4508
852;3;4508;852;3;5088
852;3;5088;852;3;5650
852;3;5650;852;3;25188
852;3;25188;852;3;28416
852;3;28416;852;3;3938
852;3;3936;852;3;4506
852;3;4506;852;3;5086
852;3;5086;852;3;5648
852;3;5648;852;3;8102
852;3;8102;852;3;28415
852;3;28415;852;3;3936
852;3;3934;852;3;4504
852;3;4504;852;3;5084
852;3;5084;852;3;5646
852;3;5646;852;3;28414
852;3;28414;852;3;3934
852;3;3932;852;3;4502
852;3;4502;852;3;5082
852;3;5082;852;3;5644
852;3;5644;852;3;25233
852;3;25233;852;3;28413
852;3;28413;852;3;3932
852;3;3930;852;3;4500
852;3;4500;852;3;5080
852;3;5080;852;3;5642
852;3;5642;852;3;25203
852;3;25203;852;3;25225
852;3;25225;852;3;28412
852;3;28412;852;3;3930
852;3;3928;852;3;4498
852;3;4498;852;3;5078
852;3;5078;852;3;5640
852;3;5640;852;3;25221
852;3;25221;852;3;28411
852;3;28411;852;3;3928
852;3;3926;852;3;4496
852;3;4496;852;3;5076
852;3;5076;852;3;5638
852;3;5638;852;3;28410
852;3;28410;852;3;3926
852;3;3924;852;3;4494
852;3;4494;852;3;5074
852;3;5074;852;3;5636
852;3;5636;852;3;25216
852;3;25216;852;3;28409
852;3;28409;852;3;3924
852;3;3922;852;3;4492
852;3;4492;852;3;5072
852;3;5072;852;3;5634
852;3;5634;852;3;28408
852;3;28408;852;3;3922
852;3;3920;852;3;4490
852;3;4490;852;3;5070
852;3;5070;852;3;5632
852;3;5632;852;3;8035
852;3;8035;852;3;28407
852;3;28407;852;3;3920
852;3;3918;852;3;4488
852;3;4488;852;3;5068
852;3;5068;852;3;5630
852;3;5630;852;3;24883
852;3;24883;852;3;28406
852;3;28406;852;3;3918
852;3;3916;852;3;4486
852;3;4486;852;3;5066
852;3;5066;852;3;5628
852;3;5628;852;3;24881
852;3;24881;852;3;24975
852;3;24975;852;3;28405
852;3;28405;852;3;3916
852;3;3914;852;3;4484
852;3;4484;852;3;5064
852;3;5064;852;3;5626
852;3;5626;852;3;24880
852;3;24880;852;3;24974
852;3;24974;852;3;28404
852;3;28404;852;3;3914
852;3;3912;852;3;4482
852;3;4482;852;3;5062
852;3;5062;852;3;5624
852;3;5624;852;3;24877
852;3;24877;852;3;28403
852;3;28403;852;3;3912
852;3;3908;852;3;4480
852;3;4480;852;3;5060
852;3;5060;852;3;5622
852;3;5622;852;3;28253
852;3;28253;852;3;30590
852;3;30590;852;3;3908
852;3;3904;852;3;5056
852;3;5056;852;3;28401
852;3;28401;852;3;3904
852;3;3902;852;3;4476
852;3;4476;852;3;5054
852;3;5054;852;3;5618
852;3;5618;852;3;22926
852;3;22926;852;3;23900
852;3;23900;852;3;24526
852;3;24526;852;3;28400
852;3;28400;852;3;3902
852;3;3900;852;3;4474
852;3;4474;852;3;5052
852;3;5052;852;3;5616
852;3;5616;852;3;23933
852;3;23933;852;3;28399
852;3;28399;852;3;3900
852;3;3898;852;3;4472
852;3;4472;852;3;5050
852;3;5050;852;3;5614
852;3;5614;852;3;28397
852;3;28397;852;3;3898
852;3;3896;852;3;4470
852;3;4470;852;3;5048
852;3;5048;852;3;5612
852;3;5612;852;3;24448
852;3;24448;852;3;28396
852;3;28396;852;3;3896
852;3;3894;852;3;4468
852;3;4468;852;3;5046
852;3;5046;852;3;5610
852;3;5610;852;3;23908
852;3;23908;852;3;24419
